,GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
16369,0,41,22,42,6,2,16,2,26,47,5,0,27,0,39,0,36,12,1,39,39,0,39,8,1,39,11
16370,0,41,14,32,6,2,4,2,26,32,23,0,32,0,39,0,5,10,0,39,39,1,39,8,1,39,25
16371,0,15,22,3,33,2,16,2,46,32,5,0,32,0,39,0,24,12,0,39,39,0,39,8,0,39,11
16372,0,41,28,32,6,2,31,2,19,32,23,1,32,0,39,0,23,10,1,39,39,1,39,35,1,39,38
16373,0,41,22,3,33,34,16,34,46,47,9,0,32,0,36,0,24,12,0,43,36,0,43,47,0,39,11
16374,0,41,14,42,33,2,4,2,26,32,9,0,32,0,39,0,24,7,1,39,39,0,39,47,0,39,25
16375,1,20,14,32,33,2,4,2,37,47,5,0,27,0,39,0,24,10,1,39,39,1,39,29,0,39,38
16376,0,41,14,32,33,2,16,2,46,32,5,0,32,0,39,0,24,10,1,39,39,1,39,8,1,39,25
16377,0,41,28,32,6,2,16,2,19,47,23,1,27,0,39,0,23,7,1,36,39,0,39,8,1,39,38
16378,0,15,22,32,6,2,4,2,26,32,23,0,32,1,39,0,5,12,0,39,39,1,39,47,1,39,25
16379,0,41,14,42,6,2,16,2,46,32,23,1,32,0,39,0,36,7,1,39,39,1,39,35,1,39,25
16380,0,20,14,3,6,34,4,17,46,47,5,0,27,0,43,0,5,10,0,43,43,1,39,29,1,39,38
16381,0,20,28,3,33,2,31,2,19,47,24,0,27,0,39,0,23,10,0,39,39,1,39,35,1,39,38
16382,1,20,28,3,6,18,16,18,19,47,9,1,27,0,39,0,23,10,0,39,39,1,39,35,1,39,38
16383,0,41,22,45,33,2,4,2,26,47,5,0,27,0,39,0,36,12,0,39,39,1,39,29,0,39,38
16384,0,15,14,32,33,18,31,34,46,47,23,0,27,0,39,0,24,13,0,43,43,1,36,35,1,39,38
16385,0,41,22,32,33,2,4,2,26,32,9,0,32,0,39,0,24,12,0,39,39,0,39,29,0,39,25
16386,0,20,22,32,33,2,4,2,26,35,23,0,30,0,39,0,24,12,1,39,39,1,39,47,0,39,25
16387,0,41,22,32,33,2,4,2,26,32,5,0,32,0,39,0,24,12,0,39,39,0,39,29,0,39,25
16388,0,41,14,42,6,2,16,2,46,47,23,1,27,0,39,0,5,7,1,36,39,1,39,35,1,39,11
16389,0,41,28,42,6,2,16,2,26,35,23,0,32,0,39,0,36,7,1,39,39,0,39,8,1,39,25
16390,0,41,14,32,33,2,16,2,46,32,24,0,32,0,39,0,24,10,0,39,39,1,39,29,0,39,25
16391,0,41,14,32,6,2,31,2,46,47,5,0,27,0,39,0,5,7,0,36,39,0,39,35,1,39,11
16392,0,41,22,42,33,2,4,2,26,32,9,0,32,0,39,0,24,12,1,36,39,0,39,47,0,39,25
16393,0,20,14,3,33,17,16,17,46,47,5,0,27,0,39,0,24,13,0,39,39,0,39,35,1,39,38
16394,0,41,22,42,33,2,4,2,37,47,24,0,27,0,39,0,5,12,1,39,39,1,39,29,0,39,11
16395,0,41,28,32,6,2,16,2,19,32,23,0,32,0,39,0,23,13,1,39,39,1,39,35,1,39,25
16396,0,41,22,3,33,2,4,2,26,47,24,0,27,0,39,0,36,12,0,39,39,1,39,47,0,39,38
16397,0,41,14,32,33,34,4,34,46,47,5,0,27,0,36,0,24,10,0,36,36,1,36,47,1,39,38
16398,0,41,22,32,33,2,16,2,46,32,23,0,32,0,39,0,36,12,0,39,39,0,39,8,0,39,25
16399,0,41,14,42,33,2,16,2,46,47,23,0,27,0,39,0,36,7,1,39,39,0,39,29,0,39,11
16400,0,41,22,32,33,2,4,2,26,47,23,0,27,0,39,0,24,12,0,39,39,1,39,29,0,39,38
16401,0,41,22,32,33,2,4,2,26,32,5,0,32,0,39,0,24,12,1,39,39,1,39,47,0,39,25
16402,0,20,14,3,33,2,16,2,46,35,5,0,32,0,39,0,5,12,0,36,39,1,39,29,0,39,25
16403,0,41,28,42,6,17,4,17,46,47,5,1,27,0,43,0,5,7,1,43,43,1,39,47,1,39,38
16404,0,20,22,3,33,2,31,2,46,35,5,0,30,0,39,0,5,12,0,39,39,0,39,8,0,39,11
16405,0,15,22,32,6,2,31,17,46,47,23,0,27,0,39,0,5,12,0,39,39,1,39,35,1,39,38
16406,1,20,14,3,33,34,4,34,26,47,9,0,27,0,36,0,24,10,0,43,43,1,40,47,0,39,38
16407,0,41,22,3,6,2,4,2,26,32,23,0,32,0,39,0,36,12,0,39,39,0,39,29,1,39,25
16408,0,20,22,32,33,2,31,2,46,47,5,0,27,0,39,0,5,12,0,39,39,1,39,8,0,39,11
16409,0,15,28,32,6,2,16,2,19,32,5,1,32,0,39,0,23,10,0,39,39,1,39,35,1,39,25
16410,0,41,14,3,33,18,31,18,46,47,5,0,32,0,39,0,24,13,0,36,39,1,39,8,0,39,38
16411,0,41,28,32,6,2,4,2,37,32,24,1,32,0,39,0,5,13,1,39,39,1,39,29,1,39,25
16412,0,15,22,32,33,2,4,2,26,35,5,0,30,0,39,0,24,13,0,39,39,1,39,47,0,39,25
16413,0,41,14,32,33,2,16,2,46,32,23,0,32,0,39,0,24,10,0,39,39,1,39,47,0,39,25
16414,0,41,28,32,6,2,16,2,19,32,23,1,32,0,39,0,23,7,1,39,39,1,39,8,1,39,25
16415,1,20,28,3,6,2,31,2,19,32,23,1,32,0,39,0,23,7,1,39,39,1,39,35,1,39,11
16416,0,15,14,32,33,2,4,2,26,32,5,0,32,1,39,0,24,10,0,39,39,0,39,47,0,39,25
16417,0,20,14,32,33,2,4,2,26,32,5,0,32,0,39,0,24,7,0,39,39,1,39,47,0,39,25
16418,0,20,22,32,33,2,4,2,26,47,5,0,27,0,39,0,24,12,0,39,39,1,39,47,0,39,38
16419,0,41,22,3,33,34,4,34,46,47,9,0,27,0,36,0,24,12,0,36,39,0,36,47,0,39,38
16420,0,15,28,42,6,2,31,2,19,35,5,1,30,1,39,0,23,7,1,36,39,1,39,35,1,39,25
16421,0,41,22,32,33,2,4,2,26,32,5,0,32,0,39,0,24,12,0,39,39,0,39,29,0,39,25
16422,0,41,14,42,6,18,16,18,46,47,9,0,27,0,39,0,5,7,1,39,39,1,39,35,1,39,25
16423,0,41,28,3,33,2,4,2,37,32,23,0,32,0,39,0,36,13,1,36,39,1,39,29,1,39,38
16424,0,41,22,32,33,18,4,18,26,47,23,0,27,0,39,0,24,13,0,39,39,0,39,47,0,39,38
16425,0,41,28,32,33,17,16,17,19,47,24,0,27,0,43,0,23,10,1,43,43,1,39,47,0,39,38
16426,0,20,14,42,6,2,4,2,46,35,23,1,30,0,39,0,5,7,1,36,39,1,39,47,1,39,25
16427,0,41,22,3,33,2,4,2,26,32,24,0,32,0,39,0,36,12,0,36,39,0,39,47,0,39,25
16428,0,15,28,42,6,2,16,2,46,32,5,1,32,1,39,0,5,7,1,36,39,1,39,35,1,39,25
16429,0,41,14,42,33,2,4,2,26,35,5,0,32,0,39,0,24,7,1,36,39,1,39,29,0,39,25
16430,0,41,22,3,33,2,4,2,26,47,24,0,27,0,39,0,24,12,0,36,39,0,39,47,0,39,38
16431,0,41,14,42,33,2,16,2,46,35,23,0,30,0,39,0,36,7,1,39,39,1,39,29,0,39,25
16432,0,41,14,32,33,2,16,2,46,32,9,0,32,0,39,0,24,7,1,39,39,1,39,29,0,39,11
16433,0,41,14,32,33,2,31,2,46,32,23,0,32,0,39,0,5,10,0,36,39,1,39,8,0,39,25
16434,0,20,22,32,33,2,4,2,26,32,24,0,32,0,39,0,36,12,0,39,39,1,39,29,0,39,25
16435,0,20,14,3,6,2,16,2,26,32,23,0,32,0,39,0,24,12,0,39,39,1,39,8,1,39,25
16436,0,41,14,32,33,18,4,18,26,47,9,0,27,0,39,0,24,10,1,39,39,1,39,47,0,39,38
16437,0,41,14,32,6,2,4,2,26,35,23,0,30,0,39,0,36,10,0,36,39,0,39,8,1,39,25
16438,0,41,14,32,33,2,4,2,37,35,23,0,30,0,39,0,36,10,0,39,39,0,39,8,1,39,25
16439,0,41,22,42,33,18,4,18,26,32,23,0,32,0,39,0,24,12,1,36,39,0,39,47,0,39,25
16440,0,41,14,42,6,34,16,34,46,47,5,0,27,0,43,0,5,7,1,43,43,1,40,29,1,39,11
16441,0,20,22,3,33,18,4,18,26,47,23,0,27,0,39,0,24,13,0,36,39,1,39,47,0,39,38
16442,0,20,14,3,6,34,16,34,46,47,5,0,32,0,43,0,5,12,0,43,43,1,39,8,1,40,38
16443,0,20,14,3,6,17,4,17,37,47,9,1,32,0,43,0,5,12,0,43,39,0,39,47,1,39,11
16444,0,41,22,42,33,2,4,2,37,35,5,0,30,0,39,0,36,12,1,39,39,0,39,47,0,39,25
16445,0,41,22,42,33,34,4,34,26,47,23,0,27,0,36,0,24,12,1,43,43,1,43,47,0,39,11
16446,0,41,28,32,6,2,16,2,19,32,23,1,32,0,39,0,23,7,1,36,39,1,39,35,1,39,25
16447,0,41,14,3,33,34,16,34,46,47,23,0,27,0,36,0,24,10,0,36,36,1,39,29,0,39,38
16448,0,20,28,3,6,18,16,18,26,47,5,0,32,0,39,0,36,12,1,39,39,1,39,8,1,39,25
16449,0,15,14,3,33,2,4,2,26,32,23,0,32,0,39,0,24,10,0,39,39,1,39,29,1,39,11
16450,0,41,22,32,33,2,31,2,46,32,5,0,32,0,39,0,36,12,0,39,39,1,39,35,1,39,25
16451,0,20,22,45,33,2,4,2,26,47,5,0,32,0,39,0,36,12,0,39,39,1,39,29,0,39,11
16452,0,41,28,42,6,2,31,2,46,32,5,0,32,0,39,0,5,7,1,36,39,1,39,35,1,39,25
16453,0,41,22,32,6,2,4,2,26,32,23,0,32,0,39,0,36,12,0,39,39,1,39,47,1,39,25
16454,0,20,28,32,6,2,16,2,19,47,5,1,27,0,39,0,23,7,1,39,39,1,39,8,1,39,38
16455,0,41,22,3,33,2,4,2,26,35,5,0,32,0,39,0,24,12,0,39,39,0,39,47,0,39,38
16456,0,41,22,32,6,2,4,2,26,35,9,0,30,0,39,0,24,12,0,36,39,0,39,8,1,39,25
16457,0,41,22,3,33,34,4,34,26,47,5,0,32,0,36,0,24,12,0,43,43,0,36,29,0,40,25
16458,0,41,14,3,33,18,4,18,26,47,23,0,27,0,39,0,24,10,0,39,39,1,39,47,0,39,38
16459,0,41,14,32,33,2,16,2,46,32,5,0,32,0,39,0,5,10,1,36,39,1,39,8,1,39,25
16460,0,20,22,3,33,2,4,2,37,35,24,0,32,0,39,0,36,12,0,36,39,1,39,47,0,39,25
16461,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,39,39,1,39,29,0,39,25
16462,0,15,22,32,33,2,16,2,26,32,23,0,32,1,39,0,24,12,0,39,39,1,39,29,0,39,25
16463,0,15,22,42,33,2,16,2,46,35,5,0,32,1,39,0,24,12,1,39,39,1,39,29,0,39,25
16464,0,41,14,32,33,34,4,17,26,47,23,0,27,0,36,0,24,7,0,36,39,1,40,47,0,39,38
16465,0,20,22,32,33,2,4,2,37,32,5,0,32,0,39,0,36,12,0,39,39,0,39,47,0,39,25
16466,0,41,14,42,33,2,31,2,46,35,23,0,30,0,39,0,36,7,1,36,39,1,39,35,0,39,25
16467,0,20,22,32,33,34,4,34,26,47,23,0,27,0,36,0,24,12,1,40,43,0,40,29,0,39,11
16468,0,20,22,3,33,2,4,2,26,47,24,0,32,0,39,0,36,12,0,39,39,1,39,29,0,39,25
16469,1,20,14,32,6,34,16,34,26,47,9,0,27,0,43,0,5,10,0,43,36,1,39,35,1,43,38
16470,0,20,22,32,33,18,4,18,26,47,24,0,27,0,39,0,36,12,0,36,39,1,39,29,0,39,38
16471,0,41,22,32,33,34,4,34,26,47,23,0,27,0,36,0,24,12,0,43,43,0,40,47,0,39,38
16472,0,41,22,42,6,2,16,2,26,32,9,0,32,0,39,0,36,12,1,36,39,0,39,35,1,39,25
16473,0,15,22,32,33,2,31,2,46,32,5,0,32,0,39,0,5,10,0,36,39,1,39,35,0,39,25
16474,0,41,21,32,6,2,4,2,37,32,5,1,32,0,39,0,5,7,0,39,39,1,39,8,1,39,38
16475,0,41,14,32,33,2,31,2,46,32,5,0,32,0,39,0,5,10,0,36,39,1,39,8,0,39,25
16476,0,41,22,32,33,34,4,34,37,47,23,0,27,0,36,0,36,12,0,36,39,0,36,47,0,43,38
16477,0,41,14,32,6,2,16,2,46,32,23,0,32,0,39,0,5,10,0,39,39,1,39,8,1,39,25
16478,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,36,39,0,39,47,0,39,25
16479,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,39,39,0,39,47,0,39,25
16480,1,20,22,3,33,2,4,2,26,32,5,0,32,0,39,0,24,12,0,39,39,0,39,29,0,39,11
16481,0,41,14,32,33,2,16,2,46,32,5,0,32,0,39,0,24,10,1,39,39,0,39,47,0,39,25
16482,0,41,14,45,33,2,16,2,46,47,9,0,32,0,39,0,24,12,0,39,39,1,39,8,0,39,38
16483,0,41,28,42,33,2,4,2,37,32,24,0,32,0,39,0,24,7,1,36,39,1,39,47,0,39,25
16484,0,41,22,32,33,2,4,2,26,32,9,0,32,0,39,0,24,10,0,39,39,1,39,47,0,39,25
16485,0,41,28,42,6,2,16,2,19,32,9,1,32,0,39,0,23,7,1,39,39,1,39,8,1,39,25
16486,0,41,14,3,33,18,4,18,26,47,9,0,27,0,39,0,24,10,0,36,39,0,39,47,0,39,38
16487,0,15,22,32,33,2,4,2,26,35,9,0,30,1,39,0,24,12,0,39,39,0,39,47,0,39,25
16488,0,15,14,42,6,34,4,17,46,47,5,0,27,0,43,0,5,7,1,43,39,0,36,47,1,39,25
16489,0,41,14,42,33,2,4,2,37,32,23,0,32,0,39,0,36,7,1,39,39,1,39,47,0,39,25
16490,0,15,28,42,33,2,16,2,19,32,24,0,32,1,39,0,23,7,1,39,39,1,39,8,1,39,25
16491,0,41,14,32,6,34,16,34,46,47,23,0,27,0,43,0,5,10,0,43,43,0,36,29,1,39,38
16492,0,15,28,32,6,2,31,2,19,47,9,1,27,0,39,0,23,7,1,39,39,1,39,35,1,39,38
16493,0,15,14,42,6,2,16,2,46,35,23,1,30,1,39,0,5,7,1,39,39,1,39,35,1,39,25
16494,0,41,14,32,6,2,16,2,46,32,23,0,32,0,39,0,5,10,0,39,39,1,39,35,1,39,25
16495,0,20,14,32,6,18,16,18,46,47,23,1,27,0,39,0,5,10,0,39,39,1,39,35,1,39,38
16496,0,20,14,32,33,34,4,17,26,47,23,0,27,0,36,0,24,10,0,43,36,1,43,47,0,36,38
16497,0,15,22,32,33,2,4,2,26,35,5,0,30,1,39,0,36,12,0,39,39,0,39,47,0,39,25
16498,0,20,22,3,33,34,4,34,26,47,23,0,27,0,36,0,24,13,0,36,36,0,39,47,0,39,38
16499,0,41,14,42,6,2,4,2,37,32,5,1,32,0,39,0,5,7,1,39,39,0,39,47,1,39,25
16500,0,41,28,32,6,2,4,2,37,35,5,1,30,0,39,0,36,10,1,39,39,1,39,47,1,39,25
16501,0,15,22,32,6,17,16,17,26,32,23,0,32,0,36,0,36,12,0,36,39,0,39,8,1,39,25
16502,0,41,14,32,33,2,4,2,37,32,5,0,32,0,39,0,5,10,0,36,39,1,39,47,0,39,25
16503,0,41,22,3,33,17,4,17,26,47,23,0,27,0,36,0,24,13,0,43,36,0,39,29,0,39,38
16504,0,41,14,42,33,17,16,17,26,47,5,0,27,0,36,0,36,7,1,43,43,1,39,35,1,39,25
16505,0,20,14,32,33,2,16,2,46,32,23,0,32,0,39,0,24,10,0,39,39,0,39,8,0,39,25
16506,0,41,28,32,33,2,16,2,19,32,9,1,32,0,39,0,36,7,1,39,39,1,39,29,0,39,25
16507,1,20,14,32,33,18,16,17,46,47,5,0,27,0,39,0,24,7,1,36,39,1,39,29,1,39,38
16508,0,41,14,42,33,2,31,2,46,35,23,0,30,0,39,0,24,7,1,39,39,0,39,8,0,39,25
16509,0,41,22,32,33,34,4,34,26,47,5,0,27,0,36,0,24,12,0,43,36,0,39,47,0,39,38
16510,1,20,14,3,6,18,16,18,46,47,23,1,27,0,39,0,36,10,0,39,39,0,39,29,1,39,38
16511,0,41,14,42,33,2,16,18,46,47,5,0,27,0,39,0,24,7,1,39,39,1,39,29,0,39,38
16512,0,41,22,3,6,2,4,2,46,47,23,1,27,0,39,0,36,12,0,39,39,0,39,29,1,39,38
16513,0,15,21,3,6,2,31,2,19,47,23,1,27,0,39,0,23,7,1,39,39,1,39,35,1,39,38
16514,0,20,22,32,6,2,16,2,46,47,5,1,27,0,43,1,5,12,0,43,39,1,39,35,1,39,38
16515,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,39,39,1,39,47,0,39,11
16516,0,20,22,32,33,2,4,2,26,32,5,0,32,0,39,0,24,12,0,39,39,0,39,29,0,39,25
16517,0,15,28,32,6,2,16,2,46,32,23,0,32,0,39,0,36,7,1,39,39,1,39,8,1,39,25
16518,0,15,28,42,6,2,31,2,19,35,5,1,30,1,39,0,23,7,1,39,39,1,39,35,1,39,25
16519,0,41,28,3,33,2,31,2,19,35,23,0,30,0,39,0,5,7,0,39,39,0,39,35,0,39,25
16520,0,15,14,32,33,2,4,2,37,32,5,0,32,0,39,0,24,10,0,39,39,0,39,47,0,39,25
16521,0,41,22,32,33,2,4,2,26,32,5,0,32,0,39,0,36,12,0,39,39,0,39,47,1,39,25
16522,0,41,28,3,6,34,4,17,19,47,5,1,27,0,43,0,23,10,1,43,39,1,39,29,1,39,38
16523,1,20,22,32,6,2,16,2,26,32,23,0,32,0,39,0,36,13,0,36,39,0,39,8,1,39,25
16524,0,41,22,32,33,2,31,2,46,32,23,0,32,0,39,0,24,12,0,39,39,0,39,35,1,39,25
16525,0,15,14,42,33,2,31,2,46,32,9,0,32,0,39,0,24,7,1,39,39,1,39,35,1,39,25
16526,0,41,14,3,6,2,4,2,37,32,5,1,32,0,39,0,5,10,0,39,39,0,39,29,1,39,25
16527,0,41,22,3,33,2,16,2,46,47,5,0,32,0,39,0,24,12,0,39,39,1,39,29,0,39,25
16528,0,41,22,32,33,2,4,2,26,32,5,0,32,0,39,0,36,12,0,39,39,0,39,47,0,39,25
16529,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,39,39,1,39,47,0,39,25
16530,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,13,0,39,39,0,39,47,0,39,25
16531,0,41,22,42,33,34,31,34,46,32,5,0,32,0,36,0,24,12,1,43,36,1,36,8,0,39,11
16532,0,15,28,32,6,2,16,2,46,32,5,0,32,0,39,0,5,7,1,39,39,1,39,8,1,39,25
16533,0,15,14,42,33,2,31,2,46,35,5,0,32,1,39,0,5,7,1,36,39,1,39,35,0,39,25
16534,0,20,14,32,6,18,4,18,46,47,23,0,27,0,39,0,5,10,0,36,39,1,39,8,1,39,38
16535,0,41,22,3,33,2,4,2,26,35,5,0,32,0,39,0,24,12,0,36,39,0,39,47,0,39,38
16536,0,41,22,42,33,2,4,2,26,47,5,0,27,0,39,0,24,12,1,36,39,0,39,29,0,39,25
16537,0,20,22,32,33,2,31,18,46,47,9,0,27,0,39,0,24,12,0,39,39,0,39,8,0,39,11
16538,0,15,22,42,33,2,4,2,26,35,23,0,30,1,39,0,24,12,1,36,39,1,39,47,0,39,25
16539,0,41,22,32,33,18,4,18,26,47,23,0,27,0,39,0,24,12,0,36,36,1,39,47,0,39,38
16540,0,41,14,32,33,17,16,17,46,47,5,0,27,0,43,0,5,10,0,43,36,0,39,8,1,40,38
16541,0,41,14,32,33,2,4,2,37,35,5,1,30,0,39,0,5,7,0,39,39,0,39,29,0,39,25
16542,0,41,14,3,33,2,4,2,26,35,5,0,32,0,39,0,24,12,0,39,39,1,39,47,0,39,11
16543,0,41,14,32,6,2,4,2,37,32,23,1,32,0,39,0,36,13,0,36,39,1,39,29,1,39,25
16544,0,41,22,3,33,18,4,18,26,35,5,0,32,0,39,0,36,12,0,39,39,1,39,47,0,39,25
16545,0,41,14,32,33,34,31,34,46,47,5,0,27,0,36,0,36,13,0,43,36,1,39,35,1,39,38
16546,0,15,22,42,33,2,31,2,46,32,5,0,32,1,39,0,24,12,1,36,39,1,39,35,0,39,25
16547,0,41,22,3,33,2,4,2,26,35,23,0,30,0,39,0,24,12,0,36,39,0,39,47,0,39,25
16548,0,41,28,42,6,2,16,2,19,32,23,1,32,0,39,0,23,7,1,36,39,1,39,8,1,39,25
16549,0,20,22,32,33,2,4,2,26,32,9,0,32,0,39,0,24,10,0,36,39,1,39,29,0,39,25
16550,0,20,28,32,6,34,4,34,46,47,23,1,27,0,43,0,5,7,1,43,39,1,39,8,1,39,38
16551,0,20,22,3,33,2,4,2,26,47,23,0,27,0,39,0,24,12,0,39,39,0,39,8,1,39,38
16552,0,41,14,32,33,2,4,2,26,35,23,0,30,0,39,0,24,10,0,39,39,1,39,47,0,39,25
16553,0,15,22,42,33,34,16,34,46,47,5,0,27,1,36,0,36,12,0,43,43,1,36,8,0,39,38
16554,0,41,28,3,6,2,16,2,46,32,5,0,32,0,39,0,5,13,0,39,39,1,39,8,1,39,25
16555,0,41,28,32,6,2,16,2,46,32,23,0,32,0,39,0,5,10,1,39,39,1,39,8,1,39,25
16556,0,15,28,42,6,2,16,2,19,32,24,1,32,1,39,0,23,7,1,39,39,1,39,29,1,39,25
16557,0,15,28,42,6,2,4,2,37,32,5,1,32,1,39,0,5,7,1,39,39,1,39,47,1,39,25
16558,0,41,14,3,33,34,16,34,46,47,5,0,27,0,36,0,24,13,0,40,43,1,39,8,1,39,38
16559,1,20,28,3,6,2,4,2,37,47,23,1,27,0,39,0,5,12,0,39,39,0,39,47,1,39,38
16560,1,20,14,3,6,2,4,2,46,32,5,0,32,0,39,0,5,12,0,39,39,1,39,29,1,39,25
16561,0,41,14,32,33,34,4,34,26,47,5,0,27,0,36,0,24,7,0,43,43,1,40,47,0,39,38
16562,0,41,14,32,33,2,16,2,46,32,5,0,32,0,39,0,36,10,0,39,39,1,39,8,1,39,25
16563,0,41,28,3,6,2,16,2,19,47,23,1,32,0,39,0,23,10,0,36,39,1,39,8,1,39,11
16564,0,15,22,42,33,2,4,2,26,32,23,0,32,1,39,0,24,13,1,36,39,0,39,47,0,39,25
16565,0,41,14,32,33,18,31,34,46,47,5,0,27,0,36,0,24,10,1,36,36,1,39,8,0,36,38
16566,0,41,22,32,33,18,4,18,26,47,5,0,27,0,39,0,24,12,0,39,39,1,39,47,0,39,38
16567,0,41,14,32,33,18,31,17,46,47,5,0,27,0,39,0,36,13,0,39,39,1,39,8,0,43,38
16568,0,41,14,3,6,2,16,2,46,35,5,1,32,0,39,0,5,12,0,36,39,1,39,35,1,39,11
16569,0,41,22,32,33,34,16,34,26,47,5,0,27,0,36,0,24,12,0,43,36,0,39,8,0,39,38
16570,0,15,22,32,6,2,16,2,26,32,23,0,32,0,39,0,36,12,0,36,39,0,39,8,1,39,25
16571,1,20,14,3,6,17,16,17,46,47,5,0,27,0,36,0,36,10,0,36,39,1,39,8,1,39,38
16572,0,41,28,32,6,2,31,2,19,32,23,1,32,0,39,0,23,10,0,39,39,1,39,35,1,39,11
16573,0,41,22,42,33,2,16,2,26,35,5,0,30,0,39,0,24,12,1,36,39,1,39,29,0,39,25
16574,0,41,22,42,33,2,4,2,26,32,5,0,32,0,39,0,36,12,1,39,39,1,39,29,0,39,25
16575,0,41,22,32,33,2,16,2,26,32,5,0,32,0,39,0,24,13,0,39,39,1,39,29,0,39,25
16576,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,39,39,0,39,47,0,39,25
16577,0,20,14,32,6,2,4,2,37,35,23,1,30,0,39,0,5,7,0,39,39,0,39,47,1,39,25
16578,0,41,14,3,33,2,4,2,37,32,24,0,32,0,39,0,5,10,0,39,39,0,39,47,0,39,11
16579,0,41,14,32,6,2,31,2,46,32,24,0,32,0,39,0,5,10,0,39,39,1,39,35,1,39,25
16580,0,15,14,42,33,2,16,2,46,32,24,0,32,1,39,0,5,7,1,39,39,1,39,47,0,39,25
16581,0,41,14,42,33,2,31,2,46,32,5,0,32,0,39,0,24,7,1,39,39,1,39,8,0,39,25
16582,0,41,28,3,6,34,4,34,37,47,23,1,32,0,43,0,5,10,0,43,36,1,39,29,1,36,25
16583,0,15,28,42,6,2,4,2,46,35,9,0,30,1,39,0,5,7,1,39,39,1,39,47,1,39,25
16584,0,41,14,32,33,34,4,34,37,47,9,0,27,0,43,0,23,7,0,43,36,1,40,47,0,39,38
16585,0,15,28,42,33,18,16,18,19,47,23,0,27,0,39,0,23,7,1,36,39,1,39,8,1,39,38
16586,0,15,22,32,33,34,4,34,26,47,23,0,27,0,36,0,24,10,0,36,39,0,36,47,0,39,38
16587,0,41,14,32,33,34,31,34,46,47,9,0,27,0,36,0,24,7,1,36,36,1,39,35,0,39,38
16588,0,20,14,32,33,2,4,2,26,47,23,0,27,0,39,0,24,10,0,36,39,1,39,47,0,39,38
16589,0,41,22,32,33,2,16,18,26,47,24,0,27,0,39,0,36,12,0,39,39,1,39,29,0,39,38
16590,0,20,14,3,33,2,16,2,46,32,9,0,32,0,39,0,24,13,0,36,39,0,39,29,0,39,38
16591,0,15,28,32,6,2,16,2,19,32,5,1,32,0,39,0,23,13,1,39,39,1,39,35,1,39,25
16592,0,20,22,32,33,17,4,17,46,47,24,0,27,0,43,0,5,12,0,43,39,1,39,29,0,39,38
16593,0,41,14,32,33,18,31,17,46,47,9,0,27,0,39,0,24,10,0,36,36,1,39,8,0,39,38
16594,0,20,14,32,33,2,31,34,46,47,9,0,27,0,39,0,24,13,0,36,36,1,39,8,0,39,38
16595,0,41,14,32,33,34,16,17,46,47,9,0,27,0,36,0,24,13,1,43,43,1,39,47,0,39,38
16596,0,41,14,32,33,34,16,34,46,47,5,0,27,0,43,0,5,7,1,43,36,0,39,8,0,39,38
16597,0,41,22,3,6,2,4,2,26,35,9,0,30,0,39,0,36,13,0,39,39,1,39,29,1,39,38
16598,0,15,22,32,33,34,4,34,37,47,9,0,27,0,36,0,24,12,0,43,43,1,39,29,0,36,38
16599,0,41,22,32,33,2,4,2,26,32,5,0,32,0,39,0,36,13,1,39,39,1,39,8,1,39,25
16600,0,20,22,32,6,2,16,2,46,47,5,1,27,0,39,0,5,12,0,39,39,0,39,8,1,39,38
16601,0,41,14,32,33,34,4,34,26,47,5,0,27,0,36,0,36,10,0,36,36,0,39,47,0,39,38
16602,0,41,28,32,6,2,16,2,19,32,23,1,32,0,39,0,23,13,1,36,39,1,39,35,1,39,25
16603,0,15,14,32,6,2,16,2,46,32,5,1,32,1,39,0,5,10,0,39,39,1,39,29,1,39,25
16604,0,41,28,32,6,2,31,2,19,32,23,1,32,0,39,0,23,7,1,39,39,1,39,35,1,39,25
16605,0,15,14,42,33,2,4,2,26,32,24,0,32,1,39,0,36,7,1,36,39,1,39,47,0,39,25
16606,0,41,14,32,33,2,4,2,37,32,5,0,32,0,39,0,5,10,0,39,39,1,39,47,0,39,25
16607,0,20,22,32,33,2,4,2,26,32,5,0,32,0,39,0,24,13,1,39,39,1,39,47,0,39,25
16608,0,41,22,32,33,2,4,2,26,35,9,0,30,0,39,0,24,12,0,39,39,0,39,47,1,39,25
16609,0,41,14,42,33,2,4,2,26,32,5,0,32,0,39,0,24,7,1,36,39,1,39,47,0,39,25
16610,0,20,28,32,33,18,31,17,19,47,5,0,27,0,39,0,5,10,1,39,39,1,39,35,1,39,38
